Nome de uma definição de BAdI;Ponto de ampliação;Descrição;
/ACCGO/CCK_BADI_BRF_LOG_TRACE;/ACCGO/CCK_ES_BRF_LOG_TRACE;Definição de BAdI para rastreamento de log BRF+;
/ACCGO/CCK_BADI_CALC_DERV_CHAR;/ACCGO/CMN_ES_CAS_APPL_PROCESS;;
/ACCGO/CCK_BADI_CALCULATE_AVG;/ACCGO/CCK_ES_CALCULATE_AVG;Calcular características médias;
/ACCGO/CCK_BADI_CHG_B4_ICMAINT;/ACCGO/CMN_ES_CCAK;Alteração de dados antes que IC mantenha o método;
/ACCGO/CCK_BADI_CHG_PROV_PRICE;/ACCGO/CCK_ES_PROV_PRICING;Definição de BAdI para alterar a determinação de preços prov;
/ACCGO/CCK_BADI_CNCL_CHECKS;/ACCGO/CCK_ES_CNCL_CHECKS;Verificações de pré-cancelamento;
/ACCGO/CCK_BADI_CUSTOM_OPTNLTY;/ACCGO/CCK_ES_CUSTOM_OPTNLTY;BAdI para subtela do cliente na ficha Criação de pedido da o;
/ACCGO/CCK_BADI_DEF_CALLOFF;/ACCGO/CCK_ES_DEF_CALLOFF;BAdI para valores padrão de opção de criação de programação;
/ACCGO/CCK_BADI_DEFAULT_OPTN;/ACCGO/CCK_ES_CUSTOM_OPTNLTY;BAdI para atualizar a opcionalidade padrão no contrato comer;
/ACCGO/CCK_BADI_DET_PROV_PRICE;/ACCGO/CCK_ES_PROV_PRICING;Definição de BAdI para determinação de preços provisória;
/ACCGO/CCK_BADI_DETERMINE_ATTR;/ACCGO/CCK_ES_DETERMINE_ATTR;;
/ACCGO/CCK_BADI_FILL_CANC_CC;/ACCGO/CCK_ES_CANCEL;;
/ACCGO/CCK_BADI_GET_MATNR_CLAS;/ACCGO/CCK_ES_GET_MATNR_CLASS;Obter classe de material;
/ACCGO/CCK_BADI_HANDLE_DPQS;/ACCGO/CCK_ES_HANDLE_DPQS;BAdI para tratar PQPD durante a cópia;
/ACCGO/CCK_BADI_MAT_DETERM;/ACCGO/CMN_ES_CAS_APPL_PROCESS;;
/ACCGO/CCK_BADI_MAT_DETERMINE;/ACCGO/CMN_ES_CAS_APPL_PROCESS;;
/ACCGO/CCK_BADI_MATNR_SCHEDULE;/ACCGO/CMN_ES_CAS_APPL_PROCESS;;
/ACCGO/CCK_BADI_MEANS;/ACCGO/CCK_ES_MEANS;;
/ACCGO/CCK_BADI_OPTIONALITY;/ACCGO/CCK_ES_OPTINALITY;;
/ACCGO/CCK_BADI_OPTNLTY_ENH;/ACCGO/CCK_ES_OPTNLTY_ENH;BAdI para verificações e cálculos opcionais na criação de pr;
/ACCGO/CCK_BADI_RELTD;/ACCGO/CCK_ES_RELTD;;
/ACCGO/CCK_BADI_SA_CHECK;/ACCGO/CCK_ES_SA_CHECK;;
/ACCGO/CCK_BADI_SPOT_IMMED;/ACCGO/CCK_ES_SPOT_IMMEDIATE;;
/ACCGO/CCK_BADI_TC_TOLR_SCREEN;/ACCGO/CCK_ES_TC_TOLERANCE;;
/ACCGO/CCK_BADI_VALI_TOLR_MAST;/ACCGO/CCK_ES_VALIDT_TOLR_MAST;Validar dados mestre da tolerância;
/ACCGO/CCK_VS_ASGN_BADI;/ACCGO/CMN_ES_CCAK;;
/ACCGO/CMN_BADI_BRF_TRACE;/ACCGO/CMN_ES_BRF_TRACE;BAdI para manter o rastreamento de solicitação BRF;
/ACCGO/CMN_BADI_CAK_CAS_SCR;/ACCGO/CMN_ES_CAK;CDP: BAdI Definição para tela CAS em TC GTM;
/ACCGO/CMN_BADI_CAK_CONDITIONS;/ACCGO/CMN_ES_CAK;BAdI para validar as condições de determinação de preços;
/ACCGO/CMN_BADI_CAK_PRICING;/ACCGO/CMN_ES_CAK;CDP: Definição BAdI para API de determinação de preços;
/ACCGO/CMN_BADI_CAS_CONTRACT;/ACCGO/CMN_ES_CONTRACT;CDP: definição de BAdI para campos adicionais em GTM TC;
/ACCGO/CMN_BADI_TOLR;/ACCGO/CMN_ES_TOLR;;
/ACCGO/CMN_PRE_POST_RULES;/ACCGO/CMN_ES_PRE_POST_RULES;Pré BAdIs e pós BADIs durante a execução de regras;
/ACCGO/CNTRCT_BADI_CPE_TERMINP;/ACCGO/CAK_ES_CPE_TERM_INPUT;BAdI para campos relevantes para ACM entrada de termo CPE;
/ACCGO/CNTRCT_BADI_SNAPSHOT_AD;/ACCGO/CAK_ES_SNAPSHOT_ADL_FLD;BAdI para campos adicionais de instantâneo;
/ACCGO/DGR_BADI_BTCH_QTY_CHECK;/ACCGO/ES_DGR_BATCH_QTY_CHK;BAdI: verificação da quantidade de lote no serviço de produç;
/ACCGO/DPQS_BADI_SIMULATE;/ACCGO/CMN_ES_UIS;BAdI para ampliar processo de simulação PQPD;
/ACCGO/ENHANCED_DPQS_SCH_DET;/ACCGO/CMN_ES_CAS_APPL_PROCESS;Volumpe DPQS aprimorado e BAdI de determinação de programaçã;
/ACCGO/EXM_BADI_INVOICE_ROUTER;/ACCGO/EXM_ES_INVOICE_ROUTER;BAdI roteador de faturamento para determinar transação a ser;
/ACCGO/EXP_BADI_CUSTOM_QTY;/ACCGO/EXP_ES_CUSTOM_QTY;Quantidade de exposição definida pelo cliente;
/ACCGO/EXP_COEX_DATE_CHANGE;/ACCGO/EXP_ENHANCEMENT_SPOT;Definição de BAdI para modificar a data de reporting predefi;
/ACCGO/EXP_COEX_UPDATE_BADI;/ACCGO/EXP_ENHANCEMENT_SPOT;Definição de BAdI para atualizar atributos de tabela COEX;
/ACCGO/EXP_MATST_ENHANCE_BADI;/ACCGO/EXP_ENHANCEMENT_SPOT;BAdI para amplicação de exposições de MATST;
/ACCGO/EXP_MODIFY_ATTR_LOGIC;/ACCGO/EXP_ENHANCEMENT_SPOT;Definição de BAdI para atualizar lógica de campos ATTR* de t;
/ACCGO/IC_BADI_SIT_CKPT_ENH_UI;/ACCGO/CMN_ES_SIT_CCKPT_ENH_UI;;
/ACCGO/LDC_BADI_DPQS_UI;/ACCGO/CMN_ES_UIS;BAdI IU ALV PQPD;
/ACCGO/LDC_BADI_PARTNER_CHECK;/ACCGO/CMN_ES_UIS;Modificar parceiro na opcionalidade EDC;
/ACCGO/LDC_BADI_WEIGHT_SCR;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on em tela detalhada de peso;
/ACCGO/LDC_SALE_OUT_UI;/ACCGO/CMN_ES_UIS;;
/ACCGO/LDC_THREAT_MOD_VAL;/ACCGO/CMN_ES_UIS;Validação de modelagem de ameaças;
/ACCGO/MP_BADI_EXT;/ACCGO/MP_ES_EXTERNAL;BAdI para IU;
/ACCGO/MP_BADI_PRICE;/ACCGO/MP_ES_EXTERNAL;BAdI para ação determinação preço DetPrçMas.;
/ACCGO/MTM_BADI_DELIMIT_RET;/ACCGO/MTM_STOCK;;
/ACCGO/MTM_BADI_STOCK_DELIMIT;/ACCGO/MTM_STOCK;Relatório delimitação estoque;
/ACCGO/NOM_BADI_ITEM_DETAIL;/ACCGO/ES_NOM_ITEM_DETAIL;BAdI: detalhes de item de documento de planejamento para cam;
/ACCGO/NOMITM_BADI_DEFAULT_FEE;/ACCGO/NOMITM_ES_DEFAULT_FEE;Taxa padrão no item de documento de planejamento;
/ACCGO/OE_BADI_BRF_DATA;/ACCGO/CMN_ES_OE;BAdI para permitir dados personalizados na seleção de campo;
/ACCGO/OE_BADI_CCK_DETERMINATN;/ACCGO/CMN_ES_OE;Ativação/desativação de determinação de contrato para docume;
/ACCGO/OE_BADI_CH_POSTING_DATE;/ACCGO/CMN_ES_OE;;
/ACCGO/OE_BADI_DET_CAK_ORD_DEL;/ACCGO/CMN_ES_OE;BAdI para determinação do contrato, da ordem e da entrega;
/ACCGO/OE_BADI_DOCG_ENHANCE;/ACCGO/CMN_ES_OE;BAdI para APIs de lançamento do documento no FO;
/ACCGO/OE_BADI_EXC_OE_AFTER_RL;/ACCGO/CMN_ES_OE;BAdI para executar OE após liberação;
/ACCGO/OE_BADI_FILTER_TKT;/ACCGO/CMN_ES_OE;;
/ACCGO/OE_BADI_GM_FOR_CMGL;/ACCGO/CMN_ES_OE;BAdI para movimento de mercadorias no cenário Sortido;
/ACCGO/OE_BADI_GM_OUT_OF_SIT;/ACCGO/CMN_ES_OE;BAdI para modificações antes da criação do MM fora do EeT;
/ACCGO/OE_BADI_HANDLE_BATCH;/ACCGO/CMN_ES_OE;BAdI para manusear lotes em lançamentos OF;
/ACCGO/OE_BADI_IBD_CHANGE;/ACCGO/CMN_ES_OE;BAdI para modificações de aviso de entrega/recebimento no FO;
/ACCGO/OE_BADI_MAT_DET;/ACCGO/CMN_ES_OE;;
/ACCGO/OE_BADI_MVTYP_FOR_SIT;/ACCGO/CMN_ES_OE;;
/ACCGO/OE_BADI_NF_CALLOFF_QUAN;/ACCGO/CMN_ES_OE;BAdI p/atualizar quantidade criação pedido;
/ACCGO/OE_BADI_PO_LAQ_UPDATE;/ACCGO/CMN_ES_OE;Def.BAdI p/atualizar qtd.ajustada logística no pedido;
/ACCGO/OE_BADI_PROD_SERVICE;/ACCGO/CMN_ES_OE;;
/ACCGO/OE_BADI_UNL_TOL;/ACCGO/CMN_ES_OE;;
/ACCGO/OE_BADI_VENDOR_REQ;/ACCGO/CMN_ES_OE;;
/ACCGO/OIJ_BADI_API;/ACCGO/OIJ_ES_NOM;;
/ACCGO/OIJ_CURRENCY_UPDATE;/ACCGO/OIJ_ES_NOM;;
/ACCGO/PRC_BADI_SORT_PRASP;/ACCGO/ES_PRC_SPOTS;BAdI: odenar lotes determinação preços após validação regra;
/ACCGO/SCP_PRTNR_TSWLOC_MAP;/ACCGO/CMN_ES_SCALP;;
/ACCGO/SCRAP_BADI_QTY;/ACCGO/SCRAP_BADI_QTY;BAdI: Processo de refugo;
/ACCGO/STLU_BADI_DEFAULT_FEE;/ACCGO/STLU_ES_DEFAULT_FEE;Taxa padrão em unidade de liquidação;
/ACCGO/STOA_BADI_SETTLEMENT;/ACCGO/STOA_ES_SETTLEMENT;Liquidação de acordo de armazenamento;
/ACCGO/TSD_BADI_MAT_NT_BOGY_BL;/ACCGO/CMN_ES_TSDB;BAdI p/val.ajuste mercado material não comercializável;
/ACCGO/TSDB_BADI_MAT_BOGEY_BL;/ACCGO/CMN_ES_TSDB;BAdI p/val.ajuste mercado material;
/ACCGO/UIS_AT_SAVE;/ACCGO/CMN_ES_UIS;Obter dados do objeto EDC completos;
/ACCGO/UIS_BADI_ADD_TABS_INT;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para adicionar guias em tela de modificação EDC (intern;
/ACCGO/UIS_BADI_API;/ACCGO/CMN_ES_UIS;Processar campos definidos pelo usuário em APIs;
/ACCGO/UIS_BADI_APPL_INSTR;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_APPL_LOGS;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_BATCH_QTY_CHK;/ACCGO/ES_UIS_BATCH_QTY_CHECK;BAdI: configuração de verificação de quantidade de lote (API;
/ACCGO/UIS_BADI_BTCH_QTY_CHK;/ACCGO/ES_UIS_BATCH_QTY_CHK;BAdI: configuração da verificação da quantidade do lote (CT;
/ACCGO/UIS_BADI_CR_GEN_INFO;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on em criação EDC - tela de informaçõe;
/ACCGO/UIS_BADI_CR_TRAS_SC_LDC;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on em tela de criação EDC detalhes de;
/ACCGO/UIS_BADI_CRTE_SCR_LDC;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on em tela de criação EDC;
/ACCGO/UIS_BADI_DEFAULTING_API;/ACCGO/CMN_ES_UIS;Modificar lógica proposta para campos EDC em API;
/ACCGO/UIS_BADI_EVALUATE_DPQS;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_EVNT_BL;/ACCGO/CMN_ES_UIS;Campos definidos pelo usuário do processo na camada BL;
/ACCGO/UIS_BADI_EVNT_DB;/ACCGO/CMN_ES_UIS;Campos definidos pelo usuário do processo na camada BD;
/ACCGO/UIS_BADI_EVNT_UI;/ACCGO/CMN_ES_UIS;Campos definidos pelo usuário do processo no nível da IU;
/ACCGO/UIS_BADI_EVT_SCR_LDC;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on em tela de detalhes de evento em ED;
/ACCGO/UIS_BADI_FILL_EXTNOUT;/ACCGO/CMN_ES_UIS;Preencher dados ExtensionOut;
/ACCGO/UIS_BADI_GEN_INFO;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on para EDC individual - tela de infor;
/ACCGO/UIS_BADI_HIDE_TABS;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para ocultar guias da tela Modificar LDC (interno);
/ACCGO/UIS_BADI_MASS_CREATE;/ACCGO/CMN_ES_UIS;Tratar dados em API de criação em massa;
/ACCGO/UIS_BADI_NEW_EVENT;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on em nova tela de evento EDC;
/ACCGO/UIS_BADI_NOM_DEL;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_PCK_GOODS;/ACCGO/CMN_ES_UIS;Mercadorias pacote;
/ACCGO/UIS_BADI_R4_SWITCH;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_SALES_AREA_DET;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_SCEX;/ACCGO/CMN_ES_UIS;Saída da tela EDC;
/ACCGO/UIS_BADI_SCHEDULE_TO;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_TRANS_SCR_LDC;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para subtela add-on na guia Transporte em EDC;
/ACCGO/UIS_BADI_VAL_BTCH_WT;/ACCGO/CMN_ES_UIS;Validar dados de peso de lote de evento;
/ACCGO/UIS_BADI_VAL_WT_INT;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BADI_WEIGHT_INT_SCR;/ACCGO/UIS_ES_ADD_ON_SCREENS;BAdI para adicionar subtela em tela de peso (interno);
/ACCGO/UIS_BADI_WT_TAB;/ACCGO/CMN_ES_UIS;;
/ACCGO/UIS_BR_DATA_BADI;/ACCGO/ES_UIS_BR_DATA;BAdI de dados do Brasil EDC;
/ACCGO/UIS_BR_VALIDATION;/ACCGO/ES_UIS_BR_VALIDATION;;
/ACCGO/UPS_BADI_CONTRACTS;/ACCGO/UPS_EXTERNAL_ENHSPOT;BAdI para ampliar contratos selecionados na determinação de;
/ACI/CORE_PM_FLOC_IDENT_BADI;/ACI/ES_PM_FLOC;Identidade de replicação do local de instalação - BADI;
/AIF/ALERT_CPWF;/AIF/ALERT;Flexibilidade de workflow Cloud;
/AIF/ALERT_DET_RECIPIENTS;/AIF/ALERT;Determinar destinatários;
/AIF/ALERT_DET_RECIPIENTS_FILT;/AIF/ALERT_INTERNAL;Determinar destinatários - BAdI interno, dependente de filtr;
/AIF/ALERT_NOTIF_NAV_BADI;/AIF/ALERT_NOTIFICATION_ENHS;BAdI para navegação IBN alternativa para notificações;
/AIF/APP_ENGINE_IDOC;/AIF/ENGINES;Ampliação de engine de aplicação IDoc;
/AIF/APP_LOG_VIEW_BADI;/AIF/INTERFACE_MONITOR;Exibir variáveis de mensagem em resumo de mensagem;
/AIF/APPL_ENGINE_EDIT_STATUS;/AIF/ENGINES;Modificar status editáveis de mensagens de dados;
/AIF/ARCHIVING_CUST;/AIF/ARCHIVE;...;
/AIF/BGP_SELECT_INTERFACE;/AIF/BGP_INTEGRATION;Determinação de interface para bgPF no tempo de execução;
/AIF/CALENDAR_COLOR_TOOLTIP;/AIF/INTERFACE_MONITOR;Modificar cor e tooltip de calendário em monitor de tratamen;
/AIF/CANCEL_SYNC_MSG;/AIF/ENHS_SYNC_LOG_API;cancelar mensagem;
/AIF/CHANGE_IDOC_STATUS;/AIF/IDOC;Modificar status global de IDoc;
/AIF/CHANGEABLE_FIELDS;/AIF/CHANGEABLE_FIELDS;BADI para definição de campos modificáveis de campos e lógic;
/AIF/CHECK_NAMESPACE;/AIF/CREATE_INTERFACE_EHNS;;
/AIF/COLUMN_CHANGE;/AIF/ERROR_HANDLING;Modificação da coluna do monitor de interface para GUI e WEB;
/AIF/CONTENT_BUILDER_CUST;/AIF/S4H_CONTENT_BUILDER;Content Builder: liberado para utilização do cliente;
/AIF/CONTENT_BUILDER_INT;/AIF/S4H_CONTENT_BUILDER;Content Builder só para uso interno;
/AIF/CREATE_INT_DET;/AIF/S4_HANA;Criar valores de determinação de interface do framework de t;
/AIF/CREATE_NS;/AIF/S4_HANA;Criar espaços de nomes AIF;
/AIF/CTS_METHODS;/AIF/GENERAL;Métodos antes/após transportes de customizing AIF;
/AIF/CUST_COPY;/AIF/GENERAL;Cópia de dados de customizing AIF;
/AIF/CUSTOM_FUNCTION_BADI;/AIF/CUSTOM_FUNCTIONS;BAdI de função personalizado;
/AIF/DETERMINE_LOGICAL_PORT;/AIF/ENGINES;Determinar porta lógica, caso não esteja disponível;
/AIF/DETERMINE_MDI_DATA_BADI;/AIF/FRUN_MDI_INTEGRATION_ENHS;BAdI: determinação de dados de SAP Master Data Integration;
/AIF/ERROR_MONITOR_ACT;/AIF/INTERFACE_MONITOR;Monitor de interface: adicionar botões;
/AIF/ERROR_MONITOR_LOAD;/AIF/INTERFACE_MONITOR;Monitor de interface: ampliações durante carregamento ou atu;
/AIF/ERROR_OUTBOUND_BADI;/AIF/ERROR_HANDLING_OUTBOUND;Ampliações para tratamento de erros de processamento de mens;
/AIF/EVENT_SELECT_INTERFACE;/AIF/EVENT_RUNTIME_INTEGRATION;Determinação de interface para eventos no momento de execuçã;
/AIF/EXCL_IF_FROM_SYS_MEAS;/AIF/SYS_MEASUREMENT_INT_EHNS;BAdI para excluir interfaces de medição do sistema e verific;
/AIF/FRUN_GET_STATUS_TEXT;/AIF/FRUN_INTEGRATION_ENHS;Determinar valor de texto de status de coluna em frun/crun;
/AIF/FRUN_INTEGRATION_BADI;/AIF/FRUN_INTEGRATION_ENHS;BAdI para integração FRUN;
/AIF/GET_CONFIG_ENGINE_BADI;/AIF/GET_CONFIG_ENGINE_ENHS;;
/AIF/GET_INITIAL_LOCK_STATE;/AIF/S4_HANA;Obter o status de bloqueio inicial;
/AIF/GET_PAYLOAD_EVENT_RT;/AIF/EVENT_RUNTIME_INTEGRATION;Obter dados payload no momento execução;
/AIF/GET_PAYLOAD_RT;/AIF/ODATA_RUNTIME_INTEGRATION;Obter dados payload no momento execução;
/AIF/GET_UI_TECHNOLOGY;/AIF/S4H_CONTENT_BUILDER;Obter tecnologia IU;
/AIF/HANDLE_INPROC_MSG;/AIF/ERROR_HANDLING;"Tratar da mensagem pendurada no status ""em processamento""";
/AIF/ICD_CHECK_DEPL_SCENARIO;/AIF/S4H_CONTENT_BUILDER;Fornecimento de conteúdo AIF: verificar ID de cenário de imp;
/AIF/ICD_COM_SCENARIO;/AIF/S4H_CONTENT_BUILDER;Fornecimento de conteúdo AIF: cenário de comunicação - obsol;
/AIF/INTERFACE_DETERMINATION;/AIF/GENERAL;Método para determinar interface do campo na tabela;
/AIF/LFA_PROCESS_FINISHED_BADI;/AIF/LFA_PROCESS_FINISHED_ENH;/AIF/LFA_PROCESS_FINISHED_badi;
/AIF/LOCAL_UI;;Interfaces locais;
/AIF/MESSAGE_DELETION_BADI;/AIF/MESSAGE_DELETION_ENHS;BAdI de eliminação de mensagem;
/AIF/MON_LOG_CATEGORY_BADI;/AIF/MON_LOG_CATEGORY_ENHS;BAdI para determinação da categoria de log de monitorização;
/AIF/MSG_LOGSYS;/AIF/INTERFACE_MONITOR;Prencher campo LOGSYS;
/AIF/MSG_TXT_MODIFY;/AIF/ERROR_HANDLING;Modificar texto da mensagem;
/AIF/NRT_CONFIG_BADI;/AIF/NRT_ENH;/AIF/NRT_CONFIG_BADI;
/AIF/NRT_RUNTIME_EVENTS;/AIF/NRT_ENH;chamadas de retorno durante tempo de execução;
/AIF/ODATA_FILL_RAW_STRUC_BADI;/AIF/ODATA_FILL_RAW_STRUC_ENHS;/aif/odata_fill_raw_struc_badi;
/AIF/ODATA_REMOVE_FROM_TRANS;/AIF/ODATA_TRANSFER_ENHS;Remover interface AIF de job de transferência padrão;
/AIF/ODATA_SELECT_INTERFACE;/AIF/ODATA_RUNTIME_INTEGRATION;Determinação de interface para integração OData no momento d;
/AIF/PER_ENGINE_PROXY;/AIF/ENGINES;Ampliação de mecanismo de persistência de proxy;
/AIF/POST_MESSAGE_PROCESS;/AIF/GENERAL;Processamento posterior para mensagens de dados;
/AIF/QRFC_QNAME;/AIF/GENERAL;Métodos para definir o nome de fila;
/AIF/RECEIVER_DETERM_IBS;/AIF/GENERAL;Determinar um destinatário para um alerta (interno da SAP);
/AIF/RECEIVER_DETERMINATION;/AIF/GENERAL;métodos para determinar um destinatário para um alerta;
/AIF/RESTART_SYNC_MSG;/AIF/ENHS_SYNC_LOG_API;Reinic.msg.sincronização;
/AIF/RFC_MSG_IN;/AIF/RFC;BAdI para recuperar mensagem entrada;
/AIF/RFC_MSG_OUT;/AIF/RFC;BAdI para recuperar mensagem saída;
/AIF/RT_STATISTICS;/AIF/GENERAL;Tempo de execução: métodos para atualizar estatística de men;
/AIF/RUNTIME_METHODS;/AIF/GENERAL;Métodos de plug-in para tempo de execução AIF;
/AIF/S4_INTERFACE_DET;/AIF/ENGINES;Determinação de interface S/4 (só nuvem) - obsoleto;
/AIF/SAME_STATUS_AS_ON_PI_BADI;/AIF/ERROR_HANDLING;Definir o mesmo status em AIF que em PI;
/AIF/SELECT_IF_SYNC_LOG;/AIF/ENHS_SYNC_LOG_API;Determinação de interface para log de sincronização;
/AIF/SELECT_INTERFACE;/AIF/NEW_XRFC;selecionar uma interface AIF, caso estejam definidas várias;
/AIF/SKIP_SERIALIZATION;/AIF/GENERAL;IGNORAR SERIAÇÃO;
/AIF/TICKET_SYSTEM;/AIF/CUSTOM_FUNCTIONS;Sistema de ticket;
/AIF/TRANSFER_JOB_EXTNO_IN;/AIF/TRANSFER_JOB;BadI para ID externo entrada;
/AIF/TRANSFER_JOB_EXTNO_OUT;/AIF/TRANSFER_JOB;BadI para ID externo saída;
/AIF/UPLOAD_FILES_LFA_BADI;/AIF/UPLOAD_FILES_LFA_ENHS;BAdI para ponto de ampliação /AIF/UPLOAD_FILES_LFA_ENHS;
/AIF/V1_ACT;/AIF/ERROR_HANDLING;Visão 1: ações;
/AIF/V2_STRUCTURE;/AIF/ERROR_HANDLING;Ampliação para visão 2.;
/AIF/V3_ACT;/AIF/ERROR_HANDLING;Visão 3: ações;
/AIF/V5_ACT;/AIF/ERROR_HANDLING;Visão 5: ações;
/AIF/V5_APPL_LOG;/AIF/ERROR_HANDLING;Visão 5: ampliar carregamento de log de aplicação;
/AIF/V5_CHANGEABLE_FIELDS;/AIF/ERROR_HANDLING;Visão 3: definir campos modificáveis adicionais;
/AIF/V5_GENERIC_TICKET;/AIF/ERROR_HANDLING;Sistema de ticket genérico para visão 5;
/AIF/VMAP_MAIN;/AIF/VMAP;BAdI para ampliações de mapeamento de valores;
/AIFX/V3_CHANGEABLE_FIELDS;/AIFX/WDA_EHS;Processar campos modificáveis em visão conteúdo dados;
/ASU/SSM_CT_FILTER;;UEA - admin.escalonamento simples - filtrar por tp.conteúdo;
/ASU/SSM_EXTRA_COLUMN;/ASU/ENHANCEMENT_SPOT;ATACA: log de protocolo geral/EXTRA_COLUMN no ASU Schedule M;
/ASU/SSM_FILTER;;ASU - Simple Schedule Manager: filtragem de etapas;
/ASU/TASK_FILTER;;Upgrade específico da aplicação: filtrar tarefas;
/ATL/BADI_FILL_BNKA_FIELDS;/ATL/BADI_FILL_BNKA_ENH;;
/ATL/BADI_PCN874_CONF_NUM;/ATL/BADI_PCN874_CONF_NUM_ENH;;
/ATL/BADI_PCN874_FINPO;/ATL/BADI_PCN874_FINPO_ENH;;
/ATL/BADI_PCN874_GENERAL;/ATL/BADI_PCN874_GENERAL_ENH;;
/ATL/BADI_PCN874_INV;/ATL/BADI_PCN874_INV_ENH;;
/ATL/BADI_UNIFILES_CFLDR;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_COMPN;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_COMPV;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_CUSTV;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_DOCNO;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_EXILS;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_GEN;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_GLACT;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_KD120;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_MD110;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_UNIFILES_VBRPA;/ATL/BADI_UNIFILES_ENH;;
/ATL/BADI_WHT_REPORT;/ATL/BADI_WHT_REPORT_ENH;;
/ATL/BADI_WHT_RET_INVOICE;/ATL/BADI_WHT_RET_INV_ENH;;
/BA1/BADI_F4_FX_CH_BAPI;/BA1/F4_FX_CH_BAPI;;
/BA1/BADI_F4_FX_CR_BAPI;/BA1/F4_FX_CR_BAPI;;
/BA1/BADI_F4_FX_EC_BAPI;/BA1/F4_FX_EC_BAPI;;
/BA1/BADI_F4_FX_GL_BAPI;/BA1/F4_FX_GL_BAPI;;
/BA1/BADI_F4_FX_MO_BAPI;/BA1/F4_FX_MO_BAPI;;
/BA1/BADI_F4_FXV_CH_BAPI;/BA1/F4_FXV_CH_BAPI;;
/BA1/BADI_F4_FXV_CR_BAPI;/BA1/F4_FXV_CR_BAPI;;
/BA1/BADI_F4_FXV_EC_BAPI;/BA1/F4_FXV_EC_BAPI;;
/BA1/BADI_F4_FXV_GL_BAPI;/BA1/F4_FXV_GL_BAPI;BAdIs para BAPI /BA1/BAPI_F4_FXV_GET_LIST;
/BA1/BADI_F4_FXV_MO_BAPI;/BA1/F4_FXV_MO_BAPI;;
/BA1/BADI_F4_IR_AUTH_CHK;/BA1/F4_IR_AUTH_CHK;;
/BA1/BADI_F4_IRR_CH_BAPI;/BA1/F4_IRR_CH_BAPI;;
/BA1/BADI_F4_IRR_CR_BAPI;/BA1/F4_IRR_CR_BAPI;;
/BA1/BADI_F4_IRR_EC_BAPI;/BA1/F4_IRR_EC_BAPI;;
/BA1/BADI_F4_IRR_GL_BAPI;/BA1/F4_IRR_GL_BAPI;;
/BA1/BADI_F4_IRR_MO_BAPI;/BA1/F4_IRR_MO_BAPI;;
/BA1/BADI_F4_IRS_CH_BAPI;/BA1/F4_IRS_CH_BAPI;;
/BA1/BADI_F4_IRS_CR_BAPI;/BA1/F4_IRS_CR_BAPI;;
/BA1/BADI_F4_IRS_EC_BAPI;/BA1/F4_IRS_EC_BAPI;;
/BA1/BADI_F4_IRS_GL_BAPI;/BA1/F4_IRS_GL_BAPI;;
/BA1/BADI_F4_IRS_MO_BAPI;/BA1/F4_IRS_MO_BAPI;;
/BA1/BADI_F4_IRV_CH_BAPI;/BA1/F4_IRV_CH_BAPI;;
/BA1/BADI_F4_IRV_CR_BAPI;/BA1/F4_IRV_CR_BAPI;;
/BA1/BADI_F4_IRV_EC_BAPI;/BA1/F4_IRV_EC_BAPI;;
/BA1/BADI_F4_IRV_GL_BAPI;/BA1/F4_IRV_GL_BAPI;;
/BA1/BADI_F4_IRV_MO_BAPI;/BA1/F4_IRV_MO_BAPI;;
